"","cpid","crop.name","crop.category","cropid","variable","value"
"6399","DEVAS","Mahua","FRUIT",515,"v18",1
"6400","DEVAS","Imali(tamarind)","FRUIT",516,"v18",1
"6402","DEVAS","Awla(gooseberry)","FRUIT",518,"v18",1
"6406","DEVAS","Nimbu(lemon)","FRUIT",522,"v18",1
"6409","DEVAS","Bhindi(okra)","VEGETABLE",601,"v18",1
"6410","DEVAS","Karela(bitter gourd)","VEGETABLE",602,"v18",1
"6411","DEVAS","Kakadi","VEGETABLE",603,"v18",1
"6412","DEVAS","Baingan(brinjal)","VEGETABLE",604,"v18",1
"6413","DEVAS","Gobhi(cauliflower)","VEGETABLE",605,"v18",1
"6416","DEVAS","Muli(raddish)","VEGETABLE",608,"v18",1
"6417","DEVAS","Palak(spinach)","VEGETABLE",609,"v18",1
"6418","DEVAS","Maithi(fenugreek)","VEGETABLE",610,"v18",1
"6419","DEVAS","Aalu(potato)","VEGETABLE",611,"v18",1
"6420","DEVAS","Batla","VEGETABLE",612,"v18",1
"6421","DEVAS","Dhaniya(coriander)","VEGETABLE",613,"v18",1
"6422","DEVAS","Mirchi(chillies)","VEGETABLE",614,"v18",1
"6423","DEVAS","Arabi(taro)","VEGETABLE",615,"v18",1
"6424","DEVAS","Gilki","VEGETABLE",616,"v18",1
"6425","DEVAS","Gawarfali(cluster beans)","VEGETABLE",617,"v18",1
"6426","DEVAS","Loki(bottle gourd)","VEGETABLE",618,"v18",1
"6427","DEVAS","Kaddu(pumpkin)","VEGETABLE",619,"v18",1
"6428","DEVAS","Toriya (ridge gourd)","VEGETABLE",620,"v18",1
"6429","DEVAS","Tumadi","VEGETABLE",621,"v18",1
"6430","DEVAS","Jhumaki","VEGETABLE",622,"v18",1
"6431","DEVAS","Balar","VEGETABLE",624,"v18",1
"6432","DEVAS","Surjnafali","VEGETABLE",625,"v18",1
"6434","DEVAS","Dangari","VEGETABLE",627,"v18",1
"6435","DEVAS","Amadi","VEGETABLE",628,"v18",1
"6437","DEVAS","Soup","VEGETABLE",630,"v18",1
"6438","DEVAS","Arandi","VEGETABLE",631,"v18",1
"6439","KHANDWA","Jowar","CEREALS",101,"v18",1
"6440","KHANDWA","Maize","CEREALS",102,"v18",1
"6441","KHANDWA","Wheat","CEREALS",103,"v18",1
"6442","KHANDWA","Paddy","CEREALS",104,"v18",1
"6443","KHANDWA","Sawariya","PULSES",201,"v18",1
"6444","KHANDWA","Codu","PULSES",202,"v18",1
"6445","KHANDWA","Kutki","PULSES",203,"v18",1
"6446","KHANDWA","Badali","PULSES",204,"v18",1
"6447","KHANDWA","Gram","PULSES",205,"v18",1
"6448","KHANDWA","Tuwar","PULSES",206,"v18",1
"6449","KHANDWA","Urad","PULSES",207,"v18",1
"6450","KHANDWA","Mung","PULSES",208,"v18",1
"6451","KHANDWA","Chawala","PULSES",209,"v18",1
"6452","KHANDWA","Masoor","PULSES",210,"v18",1
"6453","KHANDWA","Soyabean","OILSEEDS",301,"v18",1
"6454","KHANDWA","mungfali (groundnut)","OILSEEDS",302,"v18",1
"6455","KHANDWA","tilli(sesame)","OILSEEDS",303,"v18",1
"6456","KHANDWA","Cotton","FIBRE",401,"v18",1
"6457","KHANDWA","Jam","FRUIT",501,"v18",1
"6458","KHANDWA","Aam(mango)","FRUIT",502,"v18",1
"6459","KHANDWA","Jamun(black plum)","FRUIT",503,"v18",1
"6460","KHANDWA","Ber (Indian apple)","FRUIT",504,"v18",1
"6461","KHANDWA","Aawala(gooseberry)","FRUIT",505,"v18",1
"6462","KHANDWA","Mahuwa","FRUIT",506,"v18",1
"6463","KHANDWA","Temru","FRUIT",507,"v18",1
"6464","KHANDWA","Nimbu(lemon)","FRUIT",508,"v18",1
"6465","KHANDWA","Sitafal(custard apple)","FRUIT",509,"v18",1
"6468","KHANDWA","katal (jackfruit)","FRUIT",512,"v18",1
"6469","KHANDWA","Imali(tamarind)","FRUIT",513,"v18",1
"6470","KHANDWA","Sugarcane","FRUIT",514,"v18",1
"6471","KHANDWA","Began(brinjal)","VEGETABLE",601,"v18",1
"6472","KHANDWA","Balar","VEGETABLE",602,"v18",1
"6473","KHANDWA","Palak(spinach)","VEGETABLE",603,"v18",1
"6474","KHANDWA","Methi(fenugreek)","VEGETABLE",604,"v18",1
"6475","KHANDWA","Bhindi(okra)","VEGETABLE",605,"v18",1
"6476","KHANDWA","Karela(bitter gourd)","VEGETABLE",606,"v18",1
"6477","KHANDWA","Gawarfali(cluster beans)","VEGETABLE",607,"v18",1
"6478","KHANDWA","Kadu(pumpkin)","VEGETABLE",608,"v18",1
"6479","KHANDWA","Gilki","VEGETABLE",609,"v18",1
"6480","KHANDWA","Muttor(peas)","VEGETABLE",610,"v18",1
"6481","KHANDWA","Loki(bottle gourd)","VEGETABLE",611,"v18",1
"6482","KHANDWA","Amadi ki bhaji","VEGETABLE",612,"v18",1
"6483","KHANDWA","mirch","VEGETABLE",613,"v18",1
"6484","KHANDWA","Gajar(carrot)","VEGETABLE",614,"v18",1
"6485","KHANDWA","Muli(raddish)","VEGETABLE",615,"v18",1
"6486","MAHBUBNAGAR","rice","CEREALS",101,"v18",1
"6487","MAHBUBNAGAR","Jowar","CEREALS",102,"v18",1
"6489","MAHBUBNAGAR","Patthi","PULSES",201,"v18",1
"6490","MAHBUBNAGAR","Tella jonna","PULSES",202,"v18",1
"6491","MAHBUBNAGAR","kandi","PULSES",203,"v18",1
"6492","MAHBUBNAGAR","Black gram ","PULSES",204,"v18",1
"6494","MAHBUBNAGAR","Horse gram","PULSES",206,"v18",1
"6496","MAHBUBNAGAR","Kowpea","PULSES",208,"v18",1
"6497","MAHBUBNAGAR","palli","OILSEEDS",301,"v18",1
"6498","MAHBUBNAGAR","Soya ","OILSEEDS",302,"v18",1
"6500","MAHBUBNAGAR","sesame","OILSEEDS",304,"v18",1
"6502","MAHBUBNAGAR","mango","FRUIT",501,"v18",1
"6504","MAHBUBNAGAR","Regu","FRUIT",503,"v18",1
"6505","MAHBUBNAGAR","Seethaphul","FRUIT",504,"v18",1
"6506","MAHBUBNAGAR","nalla neradi pandu","FRUIT",505,"v18",1
"6507","MAHBUBNAGAR","Manga pandu","FRUIT",506,"v18",1
"6508","MAHBUBNAGAR","Ganga reni pandu","FRUIT",507,"v18",1
"6509","MAHBUBNAGAR","Guava ","FRUIT",508,"v18",1
"6512","MAHBUBNAGAR","Menthem  (leafyvegetable)                             ","VEGETABLE",602,"v18",1
"6513","MAHBUBNAGAR","Gongura (leafy vegetable)","VEGETABLE",603,"v18",1
"6514","MAHBUBNAGAR","mirchi","VEGETABLE",604,"v18",1
"6517","MAHBUBNAGAR","Sorakaaya","VEGETABLE",607,"v18",1
"6518","MAHBUBNAGAR","Beerakaaya","VEGETABLE",608,"v18",1
"6520","MAHBUBNAGAR","Tota kura(leafy vegetable)","VEGETABLE",610,"v18",1
"6522","MALKANGIRI","Paddy","CEREALS",102,"v18",1
"6523","MALKANGIRI","Ragi","CEREALS",103,"v18",1
"6525","MALKANGIRI","Sweet corn","CEREALS",105,"v18",1
"6526","MALKANGIRI","Boroboti","PULSES",201,"v18",1
"6528","MALKANGIRI","Horse gram","PULSES",203,"v18",1
"6529","MALKANGIRI","Jhudungo","PULSES",204,"v18",1
"6530","MALKANGIRI","pigeon pea","PULSES",205,"v18",1
"6531","MALKANGIRI","Black gram","PULSES",206,"v18",1
"6532","MALKANGIRI","Green gram","PULSES",207,"v18",1
"6534","MALKANGIRI","seasame","OILSEEDS",302,"v18",1
"6535","MALKANGIRI","Ground nut","OILSEEDS",303,"v18",1
"6538","MALKANGIRI","banana","FRUIT",502,"v18",1
"6539","MALKANGIRI","cauli flower","PULSES",NA,"v18",1
"6543","MALKANGIRI","Radish","PULSES",NA,"v18",1
"6547","MALKANGIRI"," yam root","VEGETABLE",601,"v18",1
"6548","MALKANGIRI","ash gourd","VEGETABLE",602,"v18",1
"6550","MALKANGIRI","Beans","VEGETABLE",604,"v18",1
"6551","MALKANGIRI","Bitter gourd","VEGETABLE",605,"v18",1
"6553","MALKANGIRI","Bottle gourd","VEGETABLE",607,"v18",1
"6554","MALKANGIRI","Brinjal","VEGETABLE",608,"v18",1
"6555","MALKANGIRI","Butter beans","VEGETABLE",609,"v18",1
"6559","MALKANGIRI","Drumsticks","VEGETABLE",613,"v18",1
"6560","MALKANGIRI","Eddoe ( root vegetable)","VEGETABLE",614,"v18",1
"6561","MALKANGIRI","Evy gourd","VEGETABLE",615,"v18",1
"6562","MALKANGIRI","Kidney beans","VEGETABLE",616,"v18",1
"6564","MALKANGIRI","Lady’s finger","VEGETABLE",618,"v18",1
"6566","MALKANGIRI","pumpkin","VEGETABLE",620,"v18",1
"6568","MALKANGIRI","ridge gourd","VEGETABLE",622,"v18",1
"6569","MALKANGIRI","Snake gourd","VEGETABLE",623,"v18",1
"6571","MALKANGIRI","Tomato","VEGETABLE",625,"v18",1
"6573","MALKANGIRI","Chilli","VEGETABLE",627,"v18",1
"6651","BANKURA","Paddy","CEREALS",101,"v18",1
"6652","BANKURA","Wheat","CEREALS",102,"v18",1
"6653","BANKURA","Maize","CEREALS",103,"v18",1
"6657","BANKURA","Roma  ","PULSES",203,"v18",1
"6661","BANKURA","Dumur ","PULSES",207,"v18",1
"6664","BANKURA","Khasla ","OILSEEDS",303,"v18",1
"6666","BANKURA","Mango","FRUIT",502,"v18",1
"6667","BANKURA","Jam / kut (Blackberry)","FRUIT",503,"v18",1
"6668","BANKURA","jackfruit","FRUIT",504,"v18",1
"6669","BANKURA","Bel","FRUIT",505,"v18",1
"6670","BANKURA","amra (  mango)","FRUIT",506,"v18",1
"6671","BANKURA","Date","FRUIT",507,"v18",1
"6672","BANKURA","plum","FRUIT",508,"v18",1
"6673","BANKURA","Guvava","FRUIT",509,"v18",1
"6674","BANKURA","Custard Apple ","FRUIT",510,"v18",1
"6675","BANKURA","Kul ","FRUIT",511,"v18",1
"6682","BANKURA","Suger Cane","FRUIT",518,"v18",1
"6683","BANKURA","Potato","VEGETABLE",601,"v18",1
"6684","BANKURA","Green Onion","VEGETABLE",602,"v18",1
"6685","BANKURA","Brinjal","VEGETABLE",603,"v18",1
"6686","BANKURA","Raddish","VEGETABLE",604,"v18",1
"6687","BANKURA","lau(bottle Gourd)","VEGETABLE",605,"v18",1
"6688","BANKURA","note Shak  (Leafy vegetable)","VEGETABLE",606,"v18",1
"6690","BANKURA","Munga ( Drumstick)","VEGETABLE",608,"v18",1
"6691","BANKURA","Pepe (Papaya)","VEGETABLE",609,"v18",1
"6692","BANKURA","Saru/Alti (root vegetable)","VEGETABLE",610,"v18",1
"6693","BANKURA","Lady's Finger","VEGETABLE",611,"v18",1
"6694","BANKURA","Jhinga","VEGETABLE",612,"v18",1
"6695","BANKURA","Karla (Bitter Gourd )","VEGETABLE",613,"v18",1
"6696","BANKURA","Barbati","VEGETABLE",614,"v18",1
"6697","BANKURA","Kalmi Shak  (Leafy vegetable)","VEGETABLE",615,"v18",1
"6699","BANKURA","Oll Kaphi  (root vegetable)","VEGETABLE",617,"v18",1
"6701","BANKURA","Green Chillies","VEGETABLE",619,"v18",1
"6703","BANKURA","Palang Shak  (Leafy vegetable)","VEGETABLE",621,"v18",1
"6704","BANKURA","Purui / pui  (Leafy vegetable)","VEGETABLE",622,"v18",1
"6705","BANKURA","Tomato","VEGETABLE",623,"v18",1
"6706","BANKURA","Sim","VEGETABLE",624,"v18",1
"6708","BANKURA","Onion","VEGETABLE",626,"v18",1
"6709","BANKURA","Kulathi shak  (Leafy vegetable)","VEGETABLE",627,"v18",1
"6710","BANKURA","Hincha shak (Leafy vegetable)","VEGETABLE",628,"v18",1
"6711","BANKURA","Cauliflower","VEGETABLE",629,"v18",1
"6712","BANKURA","cabbage","VEGETABLE",630,"v18",1
"6713","BANKURA","pumpkin","VEGETABLE",631,"v18",1
"6714","BANKURA","Shosha (Cucumber)","VEGETABLE",632,"v18",1
"6715","KACHCHH","Jowar","CEREALS",101,"v19",1
"6716","KACHCHH","Bajra","CEREALS",102,"v19",1
"6717","KACHCHH","wheat","CEREALS",103,"v19",1
"6718","KACHCHH","Mug","PULSES",201,"v19",1
"6719","KACHCHH","Math","PULSES",202,"v19",1
"6721","KACHCHH","Aranda","OILSEEDS",301,"v19",1
"6722","KACHCHH","Tal (sesame)","OILSEEDS",302,"v19",1
"6723","KACHCHH","groundnut(mungfali)","OILSEEDS",303,"v19",1
"6724","KACHCHH","Raydo (Mustard)","OILSEEDS",304,"v19",1
"6726","KACHCHH","kapas(cotton)","FIBRE",401,"v19",1
"6730","KACHCHH","RIGAN (Brinjal)","VEGETABLE",601,"v19",1
"6731","KACHCHH","Marcha (Mirchi)","VEGETABLE",602,"v19",1
"6732","KACHCHH","Tameta(Tomato)","VEGETABLE",603,"v19",1
"6733","KACHCHH","muli(raddish)","VEGETABLE",604,"v19",1
"6734","KACHCHH","Dhana (Dhaniya)","VEGETABLE",605,"v19",1
"6735","KACHCHH","Dudhi(Louki)","VEGETABLE",606,"v19",1
"6736","KACHCHH","Dungli (Onion)","VEGETABLE",607,"v19",1
"6737","KACHCHH","bhinda(okra)","VEGETABLE",608,"v19",1
"6741","KACHCHH","Sovin (Gouvar)","OTHERS",701,"v19",1
"6742","KACHCHH","Isabgol","OTHERS",702,"v19",1
"6743","DEVAS","Jowar","CEREALS",101,"v19",1
"6744","DEVAS","Makka(maize)","CEREALS",102,"v19",1
"6745","DEVAS","Dhan(paddy)","CEREALS",103,"v19",1
"6747","DEVAS","Bajra","CEREALS",105,"v19",1
"6748","DEVAS","Genhu(wheat)","CEREALS",104,"v19",1
"6749","DEVAS","Tuar","PULSES",201,"v19",1
"6750","DEVAS","Chana","PULSES",202,"v19",1
"6751","DEVAS","Chawla","PULSES",203,"v19",1
"6752","DEVAS","Urad","PULSES",204,"v19",1
"6753","DEVAS","Mung","PULSES",205,"v19",1
"6754","DEVAS","Soyabean","OILSEEDS",301,"v19",1
"6755","DEVAS","Mungfali(groundnut)","OILSEEDS",302,"v19",1
"6756","DEVAS","Tillee(sesame)","OILSEEDS",303,"v19",1
"6757","DEVAS","Kapas(cotton)","FIBRE",401,"v19",1
"6760","DEVAS","Jam","FRUIT",503,"v19",1
"6761","DEVAS","Jamun","FRUIT",504,"v19",1
"6762","DEVAS","Papita","FRUIT",505,"v19",1
"6763","DEVAS","Tarbuj","FRUIT",506,"v19",1
"6764","DEVAS","Kharbuj","FRUIT",507,"v19",1
"6765","DEVAS","Amrood","FRUIT",508,"v19",1
"6766","DEVAS","Sitafal","FRUIT",509,"v19",1
"6767","DEVAS","Anar","FRUIT",510,"v19",1
"6768","DEVAS","Temru","FRUIT",511,"v19",1
"6769","DEVAS","Khajur(dates)","FRUIT",512,"v19",1
"6770","DEVAS","Billa","FRUIT",513,"v19",1
"6771","DEVAS","Bair(Indian apple)","FRUIT",514,"v19",1
"6772","DEVAS","Mahua","FRUIT",515,"v19",1
"6773","DEVAS","Imali(tamarind)","FRUIT",516,"v19",1
"6775","DEVAS","Awla(gooseberry)","FRUIT",518,"v19",1
"6781","DEVAS","Katar","FRUIT",524,"v19",1
"6782","DEVAS","Bhindi(okra)","VEGETABLE",601,"v19",1
"6783","DEVAS","Karela(bitter gourd)","VEGETABLE",602,"v19",1
"6784","DEVAS","Kakadi","VEGETABLE",603,"v19",1
"6785","DEVAS","Baingan(brinjal)","VEGETABLE",604,"v19",1
"6786","DEVAS","Gobhi(cauliflower)","VEGETABLE",605,"v19",1
"6789","DEVAS","Muli(raddish)","VEGETABLE",608,"v19",1
"6790","DEVAS","Palak(spinach)","VEGETABLE",609,"v19",1
"6791","DEVAS","Maithi(fenugreek)","VEGETABLE",610,"v19",1
"6792","DEVAS","Aalu(potato)","VEGETABLE",611,"v19",1
"6793","DEVAS","Batla","VEGETABLE",612,"v19",1
"6794","DEVAS","Dhaniya(coriander)","VEGETABLE",613,"v19",1
"6795","DEVAS","Mirchi(chillies)","VEGETABLE",614,"v19",1
"6796","DEVAS","Arabi(taro)","VEGETABLE",615,"v19",1
"6797","DEVAS","Gilki","VEGETABLE",616,"v19",1
"6798","DEVAS","Gawarfali(cluster beans)","VEGETABLE",617,"v19",1
"6799","DEVAS","Loki(bottle gourd)","VEGETABLE",618,"v19",1
"6800","DEVAS","Kaddu(pumpkin)","VEGETABLE",619,"v19",1
"6801","DEVAS","Toriya (ridge gourd)","VEGETABLE",620,"v19",1
"6802","DEVAS","Tumadi","VEGETABLE",621,"v19",1
"6803","DEVAS","Jhumaki","VEGETABLE",622,"v19",1
"6804","DEVAS","Balar","VEGETABLE",624,"v19",1
"6805","DEVAS","Surjnafali","VEGETABLE",625,"v19",1
"6807","DEVAS","Dangari","VEGETABLE",627,"v19",1
"6808","DEVAS","Amadi","VEGETABLE",628,"v19",1
"6811","DEVAS","Arandi","VEGETABLE",631,"v19",1
"6812","KHANDWA","Jowar","CEREALS",101,"v19",1
"6813","KHANDWA","Maize","CEREALS",102,"v19",1
"6814","KHANDWA","Wheat","CEREALS",103,"v19",1
"6815","KHANDWA","Paddy","CEREALS",104,"v19",1
"6816","KHANDWA","Sawariya","PULSES",201,"v19",1
"6817","KHANDWA","Codu","PULSES",202,"v19",1
"6818","KHANDWA","Kutki","PULSES",203,"v19",1
"6819","KHANDWA","Badali","PULSES",204,"v19",1
"6820","KHANDWA","Gram","PULSES",205,"v19",1
"6821","KHANDWA","Tuwar","PULSES",206,"v19",1
"6822","KHANDWA","Urad","PULSES",207,"v19",1
"6823","KHANDWA","Mung","PULSES",208,"v19",1
"6824","KHANDWA","Chawala","PULSES",209,"v19",1
"6825","KHANDWA","Masoor","PULSES",210,"v19",1
"6826","KHANDWA","Soyabean","OILSEEDS",301,"v19",1
"6827","KHANDWA","mungfali (groundnut)","OILSEEDS",302,"v19",1
"6828","KHANDWA","tilli(sesame)","OILSEEDS",303,"v19",1
"6829","KHANDWA","Cotton","FIBRE",401,"v19",1
"6830","KHANDWA","Jam","FRUIT",501,"v19",1
"6831","KHANDWA","Aam(mango)","FRUIT",502,"v19",1
"6832","KHANDWA","Jamun(black plum)","FRUIT",503,"v19",1
"6833","KHANDWA","Ber (Indian apple)","FRUIT",504,"v19",1
"6834","KHANDWA","Aawala(gooseberry)","FRUIT",505,"v19",1
"6835","KHANDWA","Mahuwa","FRUIT",506,"v19",1
"6836","KHANDWA","Temru","FRUIT",507,"v19",1
"6837","KHANDWA","Nimbu(lemon)","FRUIT",508,"v19",1
"6838","KHANDWA","Sitafal(custard apple)","FRUIT",509,"v19",1
"6839","KHANDWA","Kela(banana)","FRUIT",510,"v19",1
"6840","KHANDWA","papita(pappaya)","FRUIT",511,"v19",1
"6841","KHANDWA","katal (jackfruit)","FRUIT",512,"v19",1
"6842","KHANDWA","Imali(tamarind)","FRUIT",513,"v19",1
"6843","KHANDWA","Sugarcane","FRUIT",514,"v19",1
"6844","KHANDWA","Began(brinjal)","VEGETABLE",601,"v19",1
"6845","KHANDWA","Balar","VEGETABLE",602,"v19",1
"6846","KHANDWA","Palak(spinach)","VEGETABLE",603,"v19",1
"6847","KHANDWA","Methi(fenugreek)","VEGETABLE",604,"v19",1
"6848","KHANDWA","Bhindi(okra)","VEGETABLE",605,"v19",1
"6849","KHANDWA","Karela(bitter gourd)","VEGETABLE",606,"v19",1
"6850","KHANDWA","Gawarfali(cluster beans)","VEGETABLE",607,"v19",1
"6851","KHANDWA","Kadu(pumpkin)","VEGETABLE",608,"v19",1
"6852","KHANDWA","Gilki","VEGETABLE",609,"v19",1
"6853","KHANDWA","Muttor(peas)","VEGETABLE",610,"v19",1
"6854","KHANDWA","Loki(bottle gourd)","VEGETABLE",611,"v19",1
"6855","KHANDWA","Amadi ki bhaji","VEGETABLE",612,"v19",1
"6856","KHANDWA","mirch","VEGETABLE",613,"v19",1
"6857","KHANDWA","Gajar(carrot)","VEGETABLE",614,"v19",1
"6858","KHANDWA","Muli(raddish)","VEGETABLE",615,"v19",1
"6859","MAHBUBNAGAR","rice","CEREALS",101,"v19",1
"6860","MAHBUBNAGAR","Jowar","CEREALS",102,"v19",1
"6861","MAHBUBNAGAR","Pachha jonna","CEREALS",103,"v19",1
"6862","MAHBUBNAGAR","Patthi","PULSES",201,"v19",1
"6863","MAHBUBNAGAR","Tella jonna","PULSES",202,"v19",1
"6864","MAHBUBNAGAR","kandi","PULSES",203,"v19",1
"6865","MAHBUBNAGAR","Black gram ","PULSES",204,"v19",1
"6866","MAHBUBNAGAR","Green gram ","PULSES",205,"v19",1
"6868","MAHBUBNAGAR","Bebbarlu","PULSES",207,"v19",1
"6870","MAHBUBNAGAR","palli","OILSEEDS",301,"v19",1
"6871","MAHBUBNAGAR","Soya ","OILSEEDS",302,"v19",1
"6872","MAHBUBNAGAR","Sunflower ","OILSEEDS",303,"v19",1
"6874","MAHBUBNAGAR","Castor","OILSEEDS",305,"v19",1
"6876","MAHBUBNAGAR","Papaya","FRUIT",502,"v19",1
"6877","MAHBUBNAGAR","Regu","FRUIT",503,"v19",1
"6878","MAHBUBNAGAR","Seethaphul","FRUIT",504,"v19",1
"6880","MAHBUBNAGAR","Manga pandu","FRUIT",506,"v19",1
"6882","MAHBUBNAGAR","Guava ","FRUIT",508,"v19",1
"6883","MAHBUBNAGAR","Sapota","FRUIT",509,"v19",1
"6884","MAHBUBNAGAR","Paalakura  (leafyvegetable)                                                                                                                                ","VEGETABLE",601,"v19",1
"6885","MAHBUBNAGAR","Menthem  (leafyvegetable)                             ","VEGETABLE",602,"v19",1
"6887","MAHBUBNAGAR","mirchi","VEGETABLE",604,"v19",1
"6888","MAHBUBNAGAR","Vankaaya","VEGETABLE",605,"v19",1
"6890","MAHBUBNAGAR","Sorakaaya","VEGETABLE",607,"v19",1
"6893","MAHBUBNAGAR","Tota kura(leafy vegetable)","VEGETABLE",610,"v19",1
"6895","MALKANGIRI","Paddy","CEREALS",102,"v19",1
"6897","MALKANGIRI","sua (millets)","CEREALS",104,"v19",1
"6899","MALKANGIRI","Boroboti","PULSES",201,"v19",1
"6900","MALKANGIRI","dongorrani","PULSES",202,"v19",1
"6902","MALKANGIRI","Jhudungo","PULSES",204,"v19",1
"6903","MALKANGIRI","pigeon pea","PULSES",205,"v19",1
"6904","MALKANGIRI","Black gram","PULSES",206,"v19",1
"6905","MALKANGIRI","Green gram","PULSES",207,"v19",1
"6906","MALKANGIRI","Alsi","OILSEEDS",301,"v19",1
"6911","MALKANGIRI","banana","FRUIT",502,"v19",1
"6920","MALKANGIRI"," yam root","VEGETABLE",601,"v19",1
"6921","MALKANGIRI","ash gourd","VEGETABLE",602,"v19",1
"6923","MALKANGIRI","Beans","VEGETABLE",604,"v19",1
"6924","MALKANGIRI","Bitter gourd","VEGETABLE",605,"v19",1
"6925","MALKANGIRI","Black beans","VEGETABLE",606,"v19",1
"6931","MALKANGIRI","cauliflower","VEGETABLE",612,"v19",1
"6932","MALKANGIRI","Drumsticks","VEGETABLE",613,"v19",1
"6933","MALKANGIRI","Eddoe ( root vegetable)","VEGETABLE",614,"v19",1
"6934","MALKANGIRI","Evy gourd","VEGETABLE",615,"v19",1
"6937","MALKANGIRI","Lady’s finger","VEGETABLE",618,"v19",1
"6939","MALKANGIRI","pumpkin","VEGETABLE",620,"v19",1
"6940","MALKANGIRI","radish","VEGETABLE",621,"v19",1
"6941","MALKANGIRI","ridge gourd","VEGETABLE",622,"v19",1
"6942","MALKANGIRI","Snake gourd","VEGETABLE",623,"v19",1
"6950","MALKANGIRI","onion","VEGETABLE",631,"v19",1
"6951","MALKANGIRI","Turmeric","VEGETABLE",632,"v19",1
"6952","PALAMU","Makka(maize)","CEREALS",101,"v19",1
"6953","PALAMU"," Dhan(paddy)","CEREALS",102,"v19",1
"6954","PALAMU","Genhu(wheat)","CEREALS",103,"v19",1
"6955","PALAMU","Jo(jowar)","CEREALS",104,"v19",1
"6959","PALAMU","kodo ","CEREALS",108,"v19",1
"6960","PALAMU","jinora(Type of bajra)","CEREALS",109,"v19",1
"6961","PALAMU","Arhar","PULSES",201,"v19",1
"6962","PALAMU","Gram","PULSES",202,"v19",1
"6963","PALAMU","Masoor","PULSES",203,"v19",1
"6964","PALAMU","kurthi","PULSES",204,"v19",1
"6966","PALAMU","Urad","PULSES",206,"v19",1
"6967","PALAMU","khesari ","PULSES",207,"v19",1
"6968","PALAMU","Barai ","PULSES",208,"v19",1
"6969","PALAMU","moong","PULSES",209,"v19",1
"6970","PALAMU","Matar(peas)","PULSES",210,"v19",1
"6972","PALAMU","Tisi","OILSEEDS",302,"v19",1
"6973","PALAMU","Sarso(mustard)","OILSEEDS",303,"v19",1
"6974","PALAMU","Badam","OILSEEDS",304,"v19",1
"6975","PALAMU","Til(sesame)","OILSEEDS",305,"v19",1
"6977","PALAMU","Mahua fruit","FRUIT",501,"v19",1
"6978","PALAMU","Aam(mango)","FRUIT",502,"v19",1
"6980","PALAMU","Amrud(guvava)","FRUIT",504,"v19",1
"6982","PALAMU","jamun(black plum)","FRUIT",506,"v19",1
"6983","PALAMU","lemon","FRUIT",507,"v19",1
"6984","PALAMU","Anar(pomergranate)","FRUIT",508,"v19",1
"6985","PALAMU","papita(pappaya)","FRUIT",509,"v19",1
"6986","PALAMU","kella(banana)","FRUIT",510,"v19",1
"6987","PALAMU","Emali(tamarind)","FRUIT",511,"v19",1
"6988","PALAMU","Awala(gooseberry)","FRUIT",512,"v19",1
"6990","PALAMU","Amara ( Type of Mango)","FRUIT",514,"v19",1
"6995","PALAMU","Tamator(tomato)","VEGETABLE",603,"v19",1
"6996","PALAMU","Aalu(potato)","VEGETABLE",604,"v19",1
"6997","PALAMU","Pyaj(onion)","VEGETABLE",605,"v19",1
"6998","PALAMU","Baigan(brinjal)","VEGETABLE",606,"v19",1
"6999","PALAMU","Mulli(raddish)","VEGETABLE",607,"v19",1
"7000","PALAMU","Mircha(chillies)","VEGETABLE",608,"v19",1
"7001","PALAMU","Bhindi (okra)","VEGETABLE",609,"v19",1
"7003","PALAMU","Loki(bottle gourd)","VEGETABLE",611,"v19",1
"7004","PALAMU","Cauliflower","VEGETABLE",612,"v19",1
"7005","PALAMU","Nenua","VEGETABLE",613,"v19",1
"7006","PALAMU","jhinga ","VEGETABLE",614,"v19",1
"7008","PALAMU","lahsun(garlic)","VEGETABLE",616,"v19",1
"7009","PALAMU","Sem ","VEGETABLE",617,"v19",1
"7010","PALAMU","Kohra(Pumpkin)","VEGETABLE",618,"v19",1
"7017","PALAMU","palak(spinach)","VEGETABLE",625,"v19",1
"7018","PALAMU","dhania(coriander)","VEGETABLE",626,"v19",1
"7020","PALAMU","Haldi(turmeric)","VEGETABLE",628,"v19",1
"7021","PALAMU","gajar(carrot)","VEGETABLE",629,"v19",1
"7023","PALAMU","Sakarkand(sweet potato)","VEGETABLE",631,"v19",1
"7024","BANKURA","Paddy","CEREALS",101,"v19",1
"7025","BANKURA","Wheat","CEREALS",102,"v19",1
"7028","BANKURA","Raher ","PULSES",201,"v19",1
"7030","BANKURA","Roma  ","PULSES",203,"v19",1
"7034","BANKURA","Dumur ","PULSES",207,"v19",1
"7035","BANKURA","Mustard","OILSEEDS",301,"v19",1
"7036","BANKURA","Tisi ","OILSEEDS",302,"v19",1
"7037","BANKURA","Khasla ","OILSEEDS",303,"v19",1
"7038","BANKURA","Tamarind","FRUIT",501,"v19",1
"7039","BANKURA","Mango","FRUIT",502,"v19",1
"7040","BANKURA","Jam / kut (Blackberry)","FRUIT",503,"v19",1
"7041","BANKURA","jackfruit","FRUIT",504,"v19",1
"7042","BANKURA","Bel","FRUIT",505,"v19",1
"7043","BANKURA","amra (  mango)","FRUIT",506,"v19",1
"7044","BANKURA","Date","FRUIT",507,"v19",1
"7045","BANKURA","plum","FRUIT",508,"v19",1
